# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.07497370 
0.072724  4.006009 
0.073474  4.006036 
0.074224  4.006052 
0.074974  4.006058 


0.000000  3.988053 
0.000750  3.988056 
0.001499  3.988064 
0.002249  3.988077 
0.002999  3.988096 
0.003749  3.988120 
0.004498  3.988150 
0.005248  3.988185 
0.005998  3.988226 
0.006748  3.988273 
0.007497  3.988325 
0.008247  3.988384 
0.008997  3.988449 
0.009747  3.988519 
0.010496  3.988596 
0.011246  3.988680 
0.011996  3.988770 
0.012745  3.988867 
0.013495  3.988970 
0.014245  3.989081 
0.014995  3.989199 
0.015745  3.989323 
0.016494  3.989456 
0.017244  3.989596 
0.017994  3.989743 
0.018743  3.989898 
0.019493  3.990061 
0.020243  3.990231 
0.020993  3.990410 
0.021742  3.990596 
0.022492  3.990791 
0.023242  3.990993 
0.023992  3.991203 
0.024741  3.991421 
0.025491  3.991647 
0.026241  3.991880 
0.026991  3.992121 
0.027740  3.992369 
0.028490  3.992625 
0.029240  3.992888 
0.029989  3.993157 
0.030739  3.993433 
0.031489  3.993716 
0.032239  3.994004 
0.032988  3.994298 
0.033738  3.994598 
0.034488  3.994902 
0.035238  3.995211 
0.035987  3.995524 
0.036737  3.995841 
0.037487  3.996161 
0.038237  3.996484 
0.038986  3.996809 
0.039736  3.997136 
0.040486  3.997465 
0.041236  3.997795 
0.041985  3.998124 
0.042735  3.998454 
0.043485  3.998783 
0.044235  3.999111 
0.044984  3.999437 
0.045734  3.999761 
0.046484  4.000083 
0.047233  4.000401 
0.047983  4.000716 
0.048733  4.001027 
0.049483  4.001333 
0.050232  4.001634 
0.050982  4.001930 
0.051732  4.002221 
0.052482  4.002505 
0.053231  4.002782 
0.053981  4.003053 
0.054731  4.003316 
0.055481  4.003573 
0.056230  4.003821 
0.056980  4.004061 
0.057730  4.004293 
0.058479  4.004516 
0.059229  4.004731 
0.059979  4.004937 
0.060729  4.005133 
0.061478  4.005320 
0.062228  4.005498 
0.062978  4.005666 
0.063728  4.005825 
0.064477  4.005973 
0.065227  4.006112 
0.065977  4.006241 
0.066727  4.006359 
0.067476  4.006468 
0.068226  4.006566 
0.068976  4.006654 
0.069725  4.006732 
0.070475  4.006800 
0.071225  4.006857 
0.071975  4.006904 
0.072724  4.006940 
0.073474  4.006966 
0.074224  4.006982 
0.074974  4.006987 


0.000000  5.190391 
0.000750  5.190429 
0.001499  5.190542 
0.002249  5.190729 
0.002999  5.190991 
0.003749  5.191328 
0.004498  5.191738 
0.005248  5.192222 
0.005998  5.192778 
0.006748  5.193406 
0.007497  5.194104 
0.008247  5.194873 
0.008997  5.195710 
0.009747  5.196616 
0.010496  5.197587 
0.011246  5.198624 
0.011996  5.199725 
0.012745  5.200887 
0.013495  5.202111 
0.014245  5.203393 
0.014995  5.204733 
0.015745  5.206128 
0.016494  5.207577 
0.017244  5.209078 
0.017994  5.210628 
0.018743  5.212227 
0.019493  5.213871 
0.020243  5.215559 
0.020993  5.217289 
0.021742  5.219058 
0.022492  5.220865 
0.023242  5.222707 
0.023992  5.224581 
0.024741  5.226487 
0.025491  5.228421 
0.026241  5.230381 
0.026991  5.232365 
0.027740  5.234371 
