# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.14349880 
0.120539  3.831559 
0.121974  3.830767 
0.123409  3.830100 
0.124844  3.829542 
0.126279  3.829083 
0.127714  3.828709 
0.129149  3.828409 
0.130584  3.828172 
0.132019  3.827990 
0.133454  3.827851 
0.134889  3.827749 
0.136324  3.827675 
0.137759  3.827624 
0.139194  3.827590 
0.140629  3.827569 
0.142064  3.827557 
0.143499  3.827553 


0.000000  4.515311 
0.001435  4.518854 
0.002870  4.522061 
0.004305  4.524725 
0.005740  4.526828 
0.007175  4.528356 
0.008610  4.529296 
0.010045  4.529635 
0.011480  4.529363 
0.012915  4.528468 
0.014350  4.526944 
0.015785  4.524783 
0.017220  4.521980 
0.018655  4.518532 
0.020090  4.514438 
0.021525  4.509698 
0.022960  4.504316 
0.024395  4.498296 
0.025830  4.491645 
0.027265  4.484372 
0.028700  4.476486 
0.030135  4.468002 
0.031570  4.458932 
0.033005  4.449293 
0.034440  4.439102 
0.035875  4.428376 
0.037310  4.417137 
0.038745  4.405405 
0.040180  4.393202 
0.041615  4.380552 
0.043050  4.367478 
0.044485  4.354007 
0.045920  4.340163 
0.047355  4.325974 
0.048790  4.311467 
0.050225  4.296672 
0.051660  4.281619 
0.053095  4.266337 
0.054530  4.250860 
0.055965  4.235220 
0.057399  4.219452 
0.058834  4.203591 
0.060269  4.187700 
0.061705  4.183042 
0.063140  4.180869 
0.064575  4.179291 
0.066009  4.178341 
0.067444  4.178054 
0.068879  4.178466 
0.070314  4.179610 
0.071749  4.181518 
0.073184  4.184216 
0.074619  4.187725 
0.076054  4.192058 
0.077489  4.197221 
0.078924  4.203211 
0.080359  4.210014 
0.081794  4.217605 
0.083229  4.225950 
0.084664  4.235002 
0.086099  4.244704 
0.087534  4.254989 
0.088969  4.265778 
0.090404  4.276985 
0.091839  4.288514 
0.093274  4.300265 
0.094709  4.312130 
0.096144  4.323999 
0.097579  4.335757 
0.099014  4.347294 
0.100449  4.358498 
0.101884  4.369263 
0.103319  4.379490 
0.104754  4.389089 
0.106189  4.397981 
0.107624  4.406100 
0.109059  4.413396 
0.110494  4.419833 
0.111929  4.425392 
0.113364  4.430072 
0.114799  4.433887 
0.116234  4.436867 
0.117669  4.439055 
0.119104  4.440506 
0.120539  4.441285 
0.121974  4.441465 
0.123409  4.441125 
0.124844  4.440347 
0.126279  4.439215 
0.127714  4.437812 
0.129149  4.436220 
0.130584  4.434517 
0.132019  4.432779 
0.133454  4.431073 
0.134889  4.429462 
0.136324  4.428002 
0.137759  4.426741 
0.139194  4.425717 
0.140629  4.424964 
0.142064  4.424503 
0.143499  4.424347 


0.000000  5.771732 
0.001435  5.766113 
0.002870  5.759686 
0.004305  5.753096 
0.005740  5.746356 
0.007175  5.739477 
0.008610  5.732465 
0.010045  5.725331 
0.011480  5.718082 
0.012915  5.710731 
0.014350  5.703286 
0.015785  5.695759 
0.017220  5.688161 
0.018655  5.680502 
0.020090  5.672794 
0.021525  5.665045 
0.022960  5.657266 
0.024395  5.649466 
0.025830  5.641652 
0.027265  5.633833 
0.028700  5.626014 
0.030135  5.618202 
0.031570  5.610402 
0.033005  5.602618 
0.034440  5.594853 
0.035875  5.587110 
0.037310  5.579391 
0.038745  5.571697 
0.040180  5.564030 
0.041615  5.556389 
0.043050  5.548774 
0.044485  5.541186 
0.045920  5.533623 
0.047355  5.526083 
0.048790  5.518567 
0.050225  5.511072 
0.051660  5.503598 
