# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.13666560 
0.050566  3.491268 
0.051933  3.479098 
0.053300  3.466751 
0.054666  3.454252 
0.056033  3.441622 
0.057399  3.428884 
0.058766  3.416061 
0.060133  3.403175 
0.061499  3.390248 
0.062866  3.377299 
0.064233  3.364351 
0.065600  3.351425 
0.066966  3.338540 
0.068333  3.325717 
0.069699  3.312977 
0.071066  3.300341 
0.072433  3.287837 
0.073799  3.279707 
0.075166  3.277529 
0.076533  3.275657 
0.077899  3.274090 
0.079266  3.272838 
0.080633  3.271911 
0.081999  3.271316 
0.083366  3.271061 
0.084733  3.271149 
0.086099  3.271582 
0.087466  3.272354 
0.088833  3.273458 
0.090199  3.274879 
0.091566  3.276600 
0.092933  3.278596 
0.094299  3.280840 
0.095666  3.283304 
0.097032  3.285954 
0.098399  3.288759 
0.099766  3.291688 
0.101133  3.294710 
0.102499  3.297795 
0.103866  3.300918 
0.105233  3.304052 
0.106599  3.307176 
0.107966  3.310268 
0.109332  3.313311 
0.110699  3.316286 
0.112066  3.319179 
0.113432  3.321977 
0.114799  3.324668 
0.116166  3.327240 
0.117532  3.329685 
0.118899  3.331993 
0.120266  3.334157 
0.121632  3.336170 
0.122999  3.338027 
0.124366  3.339721 
0.125732  3.341249 
0.127099  3.342606 
0.128466  3.343789 
0.129832  3.344794 
0.131199  3.345620 
0.132566  3.346265 
0.133932  3.346726 
0.135299  3.347004 
0.136666  3.347096 


0.000000  4.006058 
0.001367  4.005665 
0.002733  4.004795 
0.004100  4.003630 
0.005467  4.002209 
0.006833  4.000547 
0.008200  3.998657 
0.009567  3.996549 
0.010933  3.994236 
0.012300  3.991731 
0.013667  3.989048 
0.015033  3.986202 
0.016400  3.983210 
0.017767  3.980089 
0.019133  3.976859 
0.020500  3.973540 
0.021867  3.970154 
0.023233  3.966721 
0.024600  3.963267 
0.025966  3.959813 
0.027333  3.956385 
0.028700  3.953004 
0.030066  3.949671 
0.031433  3.945596 
0.032800  3.939576 
0.034166  3.933168 
0.035533  3.926465 
0.036900  3.919478 
0.038266  3.912218 
0.039633  3.904692 
0.041000  3.896911 
0.042366  3.888886 
0.043733  3.880626 
0.045100  3.872147 
0.046466  3.863461 
0.047833  3.854583 
0.049200  3.845529 
0.050566  3.836316 
0.051933  3.826962 
0.053300  3.817486 
0.054666  3.807907 
0.056033  3.798245 
0.057399  3.788522 
0.058766  3.778759 
0.060133  3.768978 
0.061499  3.759202 
0.062866  3.749454 
0.064233  3.739758 
0.065600  3.730136 
0.066966  3.720612 
0.068333  3.711210 
0.069699  3.701953 
0.071066  3.692863 
0.072433  3.683962 
0.073799  3.675271 
0.075166  3.666812 
0.076533  3.658603 
0.077899  3.650662 
0.079266  3.643007 
0.080633  3.635653 
0.081999  3.628613 
0.083366  3.621901 
0.084733  3.615526 
0.086099  3.609497 
0.087466  3.603823 
0.088833  3.598506 
0.090199  3.593553 
0.091566  3.588963 
0.092933  3.584738 
0.094299  3.580876 
0.095666  3.577374 
0.097032  3.574227 
0.098399  3.571430 
0.099766  3.568974 
0.101133  3.566852 
0.102499  3.565052 
0.103866  3.563564 
0.105233  3.562375 
0.106599  3.561470 
0.107966  3.560834 
0.109332  3.560451 
0.110699  3.560302 
0.112066  3.560368 
0.113432  3.560630 
0.114799  3.561064 
0.116166  3.561649 
0.117532  3.562360 
0.118899  3.563173 
0.120266  3.564063 
0.121632  3.565004 
0.122999  3.565971 
0.124366  3.566939 
0.125732  3.567882 
0.127099  3.568778 
0.128466  3.569603 
0.129832  3.570339 
0.131199  3.570967 
0.132566  3.571472 
0.133932  3.571841 
0.135299  3.572067 
0.136666  3.572142 


0.000000  4.006987 
0.001367  4.007120 
0.002733  4.007211 
0.004100  4.007080 
0.005467  4.006694 
0.006833  4.006040 
0.008200  4.005115 
0.009567  4.003915 
0.010933  4.002439 
0.012300  4.000683 
0.013667  3.998646 
0.015033  3.996327 
0.016400  3.993723 
0.017767  3.990832 
0.019133  3.987652 
0.020500  3.984182 
0.021867  3.980419 
0.023233  3.976361 
0.024600  3.972008 
0.025966  3.967358 
0.027333  3.962412 
0.028700  3.957174 
0.030066  3.951669 
0.031433  3.946716 
0.032800  3.943546 
0.034166  3.940632 
0.035533  3.937912 
0.036900  3.935405 
0.038266  3.933133 
0.039633  3.931121 
0.041000  3.929390 
0.042366  3.927963 
0.043733  3.926859 
0.045100  3.926099 
0.046466  3.925700 
0.047833  3.925678 
0.049200  3.926047 
0.050566  3.926822 
0.051933  3.928011 
0.053300  3.929626 
0.054666  3.931674 
0.056033  3.934161 
0.057399  3.937092 
0.058766  3.940468 
0.060133  3.944291 
0.061499  3.948560 
0.062866  3.953274 
0.064233  3.958427 
0.065600  3.964015 
0.066966  3.970030 
0.068333  3.976465 
0.069699  3.983310 
0.071066  3.990554 
0.072433  3.998185 
0.073799  4.006190 
0.075166  4.014555 
0.076533  4.023264 
0.077899  4.032303 
0.079266  4.041654 
0.080633  4.051301 
0.081999  4.061225 
0.083366  4.071409 
0.084733  4.081834 
0.086099  4.092481 
0.087466  4.103330 
0.088833  4.114361 
0.090199  4.125555 
0.091566  4.136890 
0.092933  4.148346 
0.094299  4.159901 
0.095666  4.171534 
0.097032  4.183221 
0.098399  4.194941 
0.099766  4.206668 
0.101133  4.218379 
0.102499  4.230049 
0.103866  4.241651 
0.105233  4.253159 
0.106599  4.264545 
0.107966  4.275780 
0.109332  4.286833 
0.110699  4.297674 
0.112066  4.308271 
0.113432  4.318590 
0.114799  4.328596 
0.116166  4.338256 
0.117532  4.347532 
0.118899  4.356387 
0.120266  4.364785 
0.121632  4.372688 
0.122999  4.380060 
0.124366  4.386863 
0.125732  4.393061 
0.127099  4.398622 
0.128466  4.403513 
0.129832  4.407706 
0.131199  4.411174 
0.132566  4.413895 
0.133932  4.415851 
0.135299  4.417031 
0.136666  4.417425 


0.000000  5.323803 
0.001367  5.323306 
0.002733  5.322197 
0.004100  5.320995 
0.005467  5.319961 
0.006833  5.319208 
0.008200  5.318791 
0.009567  5.318738 
0.010933  5.319061 
0.012300  5.319765 
0.013667  5.320847 
0.015033  5.322300 
0.016400  5.324110 
0.017767  5.326259 
0.019133  5.328725 
0.020500  5.331484 
0.021867  5.334504 
0.023233  5.337755 
0.024600  5.341199 
0.025966  5.344801 
0.027333  5.348518 
0.028700  5.352311 
0.030066  5.356134 
0.031433  5.359945 
0.032800  5.363698 
0.034166  5.367348 
0.035533  5.370850 
0.036900  5.374161 
0.038266  5.377238 
0.039633  5.380039 
0.041000  5.382524 
0.042366  5.384656 
0.043733  5.386400 
0.045100  5.387724 
0.046466  5.388598 
0.047833  5.388995 
0.049200  5.388894 
0.050566  5.388274 
