# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.07872240 
0.041723  4.175604 
0.042510  4.177703 
0.043297  4.179704 
0.044084  4.181607 
0.044872  4.183416 
0.045659  4.185133 
0.046446  4.186760 
0.047233  4.188301 
0.048021  4.189759 
0.048808  4.191135 
0.049595  4.192435 
0.050382  4.193659 
0.051169  4.194812 
0.051957  4.195897 
0.052744  4.196916 
0.053531  4.197872 
0.054318  4.198769 
0.055106  4.199609 
0.055893  4.200396 
0.056680  4.201130 
0.057467  4.201817 
0.058255  4.202457 
0.059042  4.203054 
0.059829  4.203609 
0.060616  4.204126 
0.061403  4.204606 
0.062191  4.205050 
0.062978  4.205462 
0.063765  4.205843 
0.064552  4.206195 
0.065340  4.206519 
0.066127  4.206817 
0.066914  4.207090 
0.067701  4.207339 
0.068488  4.207566 
0.069276  4.207772 
0.070063  4.207959 
0.070850  4.208125 
0.071637  4.208274 
0.072425  4.208405 
0.073212  4.208519 
0.073999  4.208616 
0.074786  4.208698 
0.075574  4.208764 
0.076361  4.208816 
0.077148  4.208852 
0.077935  4.208874 
0.078722  4.208881 


0.000000  4.002988 
0.000787  4.003156 
0.001574  4.003661 
0.002362  4.004496 
0.003149  4.005655 
0.003936  4.007126 
0.004723  4.008898 
0.005511  4.010957 
0.006298  4.013285 
0.007085  4.015866 
0.007872  4.018684 
0.008660  4.021719 
0.009447  4.024954 
0.010234  4.028372 
0.011021  4.031956 
0.011808  4.035687 
0.012596  4.039550 
0.013383  4.043529 
0.014170  4.047608 
0.014957  4.051774 
0.015745  4.056011 
0.016532  4.060307 
0.017319  4.064648 
0.018106  4.069023 
0.018893  4.073419 
0.019681  4.077825 
0.020468  4.082230 
0.021255  4.086625 
0.022042  4.091000 
0.022829  4.095346 
0.023617  4.099653 
0.024404  4.103914 
0.025191  4.108122 
0.025978  4.112269 
0.026766  4.116349 
0.027553  4.120355 
0.028340  4.124283 
0.029127  4.128126 
0.029915  4.131881 
0.030702  4.135544 
0.031489  4.139111 
0.032276  4.142578 
0.033063  4.145944 
0.033851  4.149207 
0.034638  4.152363 
