# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.13666560 
0.125732  3.304488 
0.127099  3.312764 
0.128466  3.320951 
0.129832  3.329032 
0.131199  3.336987 
0.132566  3.344792 
0.133932  3.352424 
0.135299  3.359855 
0.136666  3.366690 


0.000000  2.861474 
0.001367  2.861115 
0.002733  2.860052 
0.004100  2.858320 
0.005467  2.855976 
0.006833  2.853090 
0.008200  2.849743 
0.009567  2.846020 
0.010933  2.842005 
0.012300  2.837782 
0.013667  2.833428 
0.015033  2.829020 
0.016400  2.824628 
0.017767  2.820318 
0.019133  2.816151 
0.020500  2.812188 
0.021867  2.808482 
0.023233  2.805086 
0.024600  2.802049 
0.025966  2.799414 
0.027333  2.797222 
0.028700  2.795508 
0.030066  2.794302 
0.031433  2.793626 
0.032800  2.793498 
0.034166  2.793926 
0.035533  2.794913 
0.036900  2.796454 
0.038266  2.798538 
0.039633  2.801149 
0.041000  2.804267 
0.042366  2.807868 
0.043733  2.811927 
0.045100  2.816416 
0.046466  2.821308 
0.047833  2.826576 
0.049200  2.832195 
0.050566  2.838140 
0.051933  2.844386 
0.053300  2.850913 
0.054666  2.857700 
0.056033  2.864729 
0.057399  2.871980 
0.058766  2.879439 
0.060133  2.887091 
0.061499  2.894920 
0.062866  2.902913 
0.064233  2.911057 
0.065600  2.919340 
0.066966  2.927750 
0.068333  2.936275 
0.069699  2.944903 
0.071066  2.953623 
0.072433  2.962425 
0.073799  2.971297 
0.075166  2.980229 
0.076533  2.989212 
0.077899  2.998233 
0.079266  3.007285 
0.080633  3.016359 
0.081999  3.025444 
0.083366  3.034533 
0.084733  3.043619 
0.086099  3.052695 
0.087466  3.061754 
0.088833  3.070790 
0.090199  3.079800 
0.091566  3.088780 
0.092933  3.097725 
0.094299  3.106636 
0.095666  3.115509 
0.097032  3.124345 
0.098399  3.133144 
0.099766  3.141908 
0.101133  3.150639 
0.102499  3.159339 
0.103866  3.168011 
0.105233  3.176659 
0.106599  3.185289 
0.107966  3.193909 
0.109332  3.202562 
0.110699  3.214149 
0.112066  3.230850 
0.113432  3.247427 
0.114799  3.263772 
0.116166  3.279870 
0.117532  3.295714 
0.118899  3.311296 
0.120266  3.326610 
0.121632  3.341644 
0.122999  3.356382 
0.124366  3.370787 
0.125732  3.384749 
0.127099  3.397595 
0.128466  3.402504 
0.129832  3.398452 
0.131199  3.393019 
0.132566  3.387058 
0.133932  3.380712 
0.135299  3.374045 
0.136666  3.367463 


0.000000  3.066349 
0.001367  3.066819 
0.002733  3.068216 
0.004100  3.070509 
0.005467  3.073645 
0.006833  3.077563 
0.008200  3.082193 
0.009567  3.087462 
0.010933  3.093301 
0.012300  3.099644 
0.013667  3.106433 
0.015033  3.113614 
0.016400  3.121142 
0.017767  3.128978 
0.019133  3.137088 
0.020500  3.145444 
0.021867  3.154023 
0.023233  3.162806 
0.024600  3.171776 
0.025966  3.180920 
0.027333  3.190229 
0.028700  3.199692 
0.030066  3.209304 
0.031433  3.219057 
0.032800  3.228947 
0.034166  3.238970 
0.035533  3.249120 
0.036900  3.259394 
0.038266  3.269787 
0.039633  3.280294 
0.041000  3.290908 
0.042366  3.301624 
0.043733  3.312434 
0.045100  3.323329 
0.046466  3.334299 
0.047833  3.345326 
0.049200  3.346308 
0.050566  3.344887 
0.051933  3.343550 
0.053300  3.342307 
0.054666  3.341164 
0.056033  3.340132 
0.057399  3.339220 
0.058766  3.338439 
0.060133  3.337801 
0.061499  3.337320 
0.062866  3.337010 
0.064233  3.336884 
0.065600  3.336959 
0.066966  3.337251 
0.068333  3.337775 
0.069699  3.338547 
0.071066  3.339582 
0.072433  3.340892 
0.073799  3.342489 
0.075166  3.344382 
0.076533  3.346575 
0.077899  3.349070 
0.079266  3.351863 
0.080633  3.354946 
0.081999  3.358307 
0.083366  3.361926 
0.084733  3.365781 
0.086099  3.369842 
0.087466  3.374078 
0.088833  3.378452 
0.090199  3.382926 
0.091566  3.387457 
0.092933  3.392002 
0.094299  3.396517 
0.095666  3.400959 
0.097032  3.405282 
0.098399  3.409446 
0.099766  3.413408 
0.101133  3.417130 
0.102499  3.420573 
0.103866  3.423703 
0.105233  3.426488 
0.106599  3.428899 
0.107966  3.430909 
0.109332  3.432495 
0.110699  3.433638 
0.112066  3.434321 
0.113432  3.434530 
0.114799  3.434256 
0.116166  3.433492 
0.117532  3.432237 
0.118899  3.430492 
0.120266  3.428263 
0.121632  3.425562 
0.122999  3.422410 
0.124366  3.418850 
0.125732  3.415003 
0.127099  3.411552 
0.128466  3.415333 
0.129832  3.427383 
0.131199  3.440136 
0.132566  3.452760 
0.133932  3.465126 
0.135299  3.477190 
0.136666  3.488722 


0.000000  3.400257 
0.001367  3.400182 
