# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.09652180 
0.021235  7.947088 
0.022200  7.945801 
0.023165  7.944474 
0.024130  7.943108 
0.025096  7.941705 
0.026061  7.940268 
0.027026  7.938799 
0.027991  7.937301 
0.028957  7.935776 
0.029922  7.934228 
0.030887  7.932658 
0.031852  7.931070 
0.032817  7.929468 
0.033783  7.927853 
0.034748  7.926230 
0.035713  7.924602 
0.036678  7.922972 
0.037644  7.921343 
0.038609  7.919719 
0.039574  7.918103 
0.040539  7.916500 
0.041504  7.914912 
0.042470  7.913343 
0.043435  7.911797 
0.044400  7.910278 
0.045365  7.908788 
0.046330  7.907332 
0.047296  7.905913 
0.048261  7.904533 
0.049226  7.903198 
0.050191  7.901908 
0.051157  7.900668 
0.052122  7.899480 
0.053087  7.898347 
0.054052  7.897270 
0.055017  7.896253 
0.055983  7.895295 
0.056948  7.894400 
0.057913  7.893568 
0.058878  7.892801 
0.059844  7.892097 
0.060809  7.891459 
0.061774  7.890885 
0.062739  7.890374 
0.063704  7.889927 
0.064670  7.889542 
0.065635  7.889218 
0.066600  7.888952 
0.067565  7.888742 
0.068530  7.888586 
0.069496  7.888482 
0.070461  7.888426 
0.071426  7.888416 
0.072391  7.888448 
0.073357  7.888519 
0.074322  7.888625 
0.075287  7.888763 
0.076252  7.888930 
0.077217  7.889120 
0.078183  7.889332 
0.079148  7.889561 
0.080113  7.889803 
0.081078  7.890055 
0.082044  7.890314 
0.083009  7.890575 
0.083974  7.890837 
0.084939  7.891094 
0.085904  7.891345 
0.086870  7.891586 
0.087835  7.891815 
0.088800  7.892028 
0.089765  7.892224 
0.090731  7.892400 
0.091696  7.892554 
0.092661  7.892683 
0.093626  7.892786 
0.094591  7.892862 
0.095557  7.892908 
0.096522  7.892924 


